===2023-06-14 08:38:14===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: -1
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix: False
    mix2: False
    mix3: False
    mix4: False
data_number=[296,888,201,604,137,411,64,192,63,189,43,129,29,87,]
client_nums=[2,2,2,2,2,2,2,]
len_dataset=[3952,2688,1828,856,846,575,391,]
domain number = -1
============ Train epoch 0 ============
 Site-White_utk                     | Train Loss: 2.1947 | Train Acc: 0.1318
 Test site-Latino_Hispanic_ffhq      | Epoch:10 | Test Acc: 0.4129
White_utk: 0.1161, East_Asian: 0.4299, Indian_utk: 0.4271, Black_utk: 0.3367, Southeast_Asian: 0.3397, Asian_ffhq: 0.4357, Latino_Hispanic_ffhq: 0.4129, 
Average Test Accuracy(group): 0.3569, Average Test Accuracy(individual): 0.3569,
domain CV=0.2963, cluster CV=-1.0000, individual CV=0.2963, 
============ Train epoch 20 ============
 Site-White_utk                     | Train Loss: 2.1638 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1740 | Train Acc: 0.1250
 Site-East_Asian                    | Train Loss: 1.8485 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8699 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9498 | Train Acc: 0.3750
 Site-Indian_utk                    | Train Loss: 1.9836 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9627 | Train Acc: 0.3281
 Site-Black_utk                     | Train Loss: 1.9799 | Train Acc: 0.3385
 Site-Southeast_Asian               | Train Loss: 1.9825 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9751 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.6738 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.4854 | Train Acc: 0.7552
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.5026 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7901 | Train Acc: 0.3542
Average Train Accuracy: 0.4122
 Site-White_utk                     | Val  Loss: 2.1506 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1772 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9851 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8627 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9472 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9603 | Val  Acc: 0.3672
 Site-Black_utk                     | Val  Loss: 2.0154 | Val  Acc: 0.2857
 Site-Black_utk                     | Val  Loss: 1.9954 | Val  Acc: 0.3281
 Site-Southeast_Asian               | Val  Loss: 1.9390 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9762 | Val  Acc: 0.3125
 Site-Asian_ffhq                    | Val  Loss: 1.3946 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.5593 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2235 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.8207 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3413
============ Train epoch 21 ============
 Site-White_utk                     | Train Loss: 2.1665 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1761 | Train Acc: 0.1146
 Site-East_Asian                    | Train Loss: 1.8471 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8545 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9479 | Train Acc: 0.3750
 Site-Indian_utk                    | Train Loss: 1.9662 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9687 | Train Acc: 0.3125
 Site-Black_utk                     | Train Loss: 1.9688 | Train Acc: 0.3385
 Site-Southeast_Asian               | Train Loss: 1.9671 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9812 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.6467 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.4664 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4919 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7875 | Train Acc: 0.3542
Average Train Accuracy: 0.4107
 Site-White_utk                     | Val  Loss: 2.1623 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1764 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9843 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8688 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9478 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9612 | Val  Acc: 0.3672
 Site-Black_utk                     | Val  Loss: 2.0050 | Val  Acc: 0.3333
 Site-Black_utk                     | Val  Loss: 1.9954 | Val  Acc: 0.3125
 Site-Southeast_Asian               | Val  Loss: 1.9251 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9638 | Val  Acc: 0.3047
 Site-Asian_ffhq                    | Val  Loss: 1.3777 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.5358 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2249 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.8243 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3430
============ Train epoch 22 ============
 Site-White_utk                     | Train Loss: 2.1749 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1722 | Train Acc: 0.1146
 Site-East_Asian                    | Train Loss: 1.8381 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8478 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9339 | Train Acc: 0.3750
 Site-Indian_utk                    | Train Loss: 1.9654 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9776 | Train Acc: 0.3281
 Site-Black_utk                     | Train Loss: 1.9621 | Train Acc: 0.3385
 Site-Southeast_Asian               | Train Loss: 1.9793 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9834 | Train Acc: 0.3073
 Site-Asian_ffhq                    | Train Loss: 1.6427 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.4478 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4611 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7682 | Train Acc: 0.3542
Average Train Accuracy: 0.4115
 Site-White_utk                     | Val  Loss: 2.1562 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1735 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9787 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8552 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9422 | Val  Acc: 0.3810
 Site-Indian_utk                    | Val  Loss: 1.9501 | Val  Acc: 0.3672
 Site-Black_utk                     | Val  Loss: 2.0154 | Val  Acc: 0.2857
 Site-Black_utk                     | Val  Loss: 1.9893 | Val  Acc: 0.3125
 Site-Southeast_Asian               | Val  Loss: 1.9316 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9723 | Val  Acc: 0.3047
 Site-Asian_ffhq                    | Val  Loss: 1.3482 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.5106 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2354 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.8132 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3413
============ Train epoch 23 ============
 Site-White_utk                     | Train Loss: 2.1650 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1801 | Train Acc: 0.1198
 Site-East_Asian                    | Train Loss: 1.8285 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8430 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9353 | Train Acc: 0.3906
 Site-Indian_utk                    | Train Loss: 1.9595 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9608 | Train Acc: 0.3281
 Site-Black_utk                     | Train Loss: 1.9528 | Train Acc: 0.3333
 Site-Southeast_Asian               | Train Loss: 1.9779 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9797 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.6280 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.4301 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4359 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7654 | Train Acc: 0.3542
Average Train Accuracy: 0.4129
 Site-White_utk                     | Val  Loss: 2.1697 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1703 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9661 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8486 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9380 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9515 | Val  Acc: 0.3750
 Site-Black_utk                     | Val  Loss: 2.0039 | Val  Acc: 0.2857
 Site-Black_utk                     | Val  Loss: 1.9778 | Val  Acc: 0.3203
 Site-Southeast_Asian               | Val  Loss: 1.9320 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9626 | Val  Acc: 0.3125
 Site-Asian_ffhq                    | Val  Loss: 1.3042 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.5098 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2185 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.8086 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3413
============ Train epoch 24 ============
 Site-White_utk                     | Train Loss: 2.1801 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1781 | Train Acc: 0.1198
 Site-East_Asian                    | Train Loss: 1.8274 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8440 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9204 | Train Acc: 0.3906
 Site-Indian_utk                    | Train Loss: 1.9493 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9565 | Train Acc: 0.3125
 Site-Black_utk                     | Train Loss: 1.9504 | Train Acc: 0.3333
 Site-Southeast_Asian               | Train Loss: 1.9596 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9738 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.6088 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.4112 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4196 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7529 | Train Acc: 0.3438
Average Train Accuracy: 0.4111
 Site-White_utk                     | Val  Loss: 2.1664 | Val  Acc: 0.1429
 Site-White_utk                     | Val  Loss: 2.1742 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9626 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8479 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9314 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9305 | Val  Acc: 0.3750
 Site-Black_utk                     | Val  Loss: 1.9987 | Val  Acc: 0.2857
 Site-Black_utk                     | Val  Loss: 1.9805 | Val  Acc: 0.3125
 Site-Southeast_Asian               | Val  Loss: 1.9284 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9646 | Val  Acc: 0.3125
 Site-Asian_ffhq                    | Val  Loss: 1.3122 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.4899 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2352 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.7885 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3424
============ Train epoch 25 ============
 Site-White_utk                     | Train Loss: 2.1732 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1738 | Train Acc: 0.1198
 Site-East_Asian                    | Train Loss: 1.8158 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8383 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9203 | Train Acc: 0.3906
 Site-Indian_utk                    | Train Loss: 1.9473 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9513 | Train Acc: 0.3281
 Site-Black_utk                     | Train Loss: 1.9502 | Train Acc: 0.3281
 Site-Southeast_Asian               | Train Loss: 1.9547 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9634 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.6093 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.3914 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.3991 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7430 | Train Acc: 0.3542
Average Train Accuracy: 0.4126
 Site-White_utk                     | Val  Loss: 2.1639 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1661 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9628 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8402 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9328 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9305 | Val  Acc: 0.3672
 Site-Black_utk                     | Val  Loss: 1.9955 | Val  Acc: 0.2857
 Site-Black_utk                     | Val  Loss: 1.9656 | Val  Acc: 0.3125
 Site-Southeast_Asian               | Val  Loss: 1.9181 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9548 | Val  Acc: 0.3125
 Site-Asian_ffhq                    | Val  Loss: 1.3040 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.4773 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2296 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.7800 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3402
============ Train epoch 26 ============
 Site-White_utk                     | Train Loss: 2.1727 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1749 | Train Acc: 0.1146
 Site-East_Asian                    | Train Loss: 1.8066 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8302 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9123 | Train Acc: 0.3906
 Site-Indian_utk                    | Train Loss: 1.9416 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9424 | Train Acc: 0.3281
 Site-Black_utk                     | Train Loss: 1.9479 | Train Acc: 0.3333
 Site-Southeast_Asian               | Train Loss: 1.9458 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9557 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.5900 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.3700 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.3741 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7299 | Train Acc: 0.3542
Average Train Accuracy: 0.4126
 Site-White_utk                     | Val  Loss: 2.1620 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1720 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9688 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8411 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9245 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9274 | Val  Acc: 0.3672
 Site-Black_utk                     | Val  Loss: 2.0011 | Val  Acc: 0.3095
 Site-Black_utk                     | Val  Loss: 1.9788 | Val  Acc: 0.3125
 Site-Southeast_Asian               | Val  Loss: 1.9100 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9607 | Val  Acc: 0.3125
 Site-Asian_ffhq                    | Val  Loss: 1.2784 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.4602 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2347 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.7735 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3419
============ Train epoch 27 ============
 Site-White_utk                     | Train Loss: 2.1684 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1763 | Train Acc: 0.1198
 Site-East_Asian                    | Train Loss: 1.8013 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8185 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9140 | Train Acc: 0.3906
 Site-Indian_utk                    | Train Loss: 1.9389 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9376 | Train Acc: 0.3125
 Site-Black_utk                     | Train Loss: 1.9443 | Train Acc: 0.3385
 Site-Southeast_Asian               | Train Loss: 1.9592 | Train Acc: 0.3125
 Site-Southeast_Asian               | Train Loss: 1.9500 | Train Acc: 0.3125
 Site-Asian_ffhq                    | Train Loss: 1.5674 | Train Acc: 0.7031
 Site-Asian_ffhq                    | Train Loss: 1.3632 | Train Acc: 0.7604
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.3759 | Train Acc: 0.9219
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7180 | Train Acc: 0.3542
Average Train Accuracy: 0.4122
 Site-White_utk                     | Val  Loss: 2.1630 | Val  Acc: 0.1190
 Site-White_utk                     | Val  Loss: 2.1735 | Val  Acc: 0.1172
 Site-East_Asian                    | Val  Loss: 1.9614 | Val  Acc: 0.2619
 Site-East_Asian                    | Val  Loss: 1.8302 | Val  Acc: 0.3906
 Site-Indian_utk                    | Val  Loss: 1.9100 | Val  Acc: 0.3571
 Site-Indian_utk                    | Val  Loss: 1.9309 | Val  Acc: 0.3672
 Site-Black_utk                     | Val  Loss: 1.9710 | Val  Acc: 0.2857
 Site-Black_utk                     | Val  Loss: 1.9551 | Val  Acc: 0.3125
 Site-Southeast_Asian               | Val  Loss: 1.8994 | Val  Acc: 0.3333
 Site-Southeast_Asian               | Val  Loss: 1.9461 | Val  Acc: 0.3125
 Site-Asian_ffhq                    | Val  Loss: 1.2483 | Val  Acc: 0.9286
 Site-Asian_ffhq                    | Val  Loss: 1.4623 | Val  Acc: 0.6328
 Site-Latino_Hispanic_ffhq          | Val  Loss: 2.2355 | Val  Acc: 0.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.7592 | Val  Acc: 0.3438
Average Valid Accuracy: 0.3402
============ Train epoch 28 ============
 Site-White_utk                     | Train Loss: 2.1616 | Train Acc: 0.1094
 Site-White_utk                     | Train Loss: 2.1832 | Train Acc: 0.1146
 Site-East_Asian                    | Train Loss: 1.8143 | Train Acc: 0.4062
 Site-East_Asian                    | Train Loss: 1.8135 | Train Acc: 0.3854
 Site-Indian_utk                    | Train Loss: 1.9153 | Train Acc: 0.3750
 Site-Indian_utk                    | Train Loss: 1.9290 | Train Acc: 0.3438
 Site-Black_utk                     | Train Loss: 1.9276 | Train Acc: 0.3125
