===2023-08-06 10:31:55===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,51,67,86,111,144,17,24,33,46,64,89,124,20,31,46,69,104,32,56,97,42,84,85,58,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[986,670,456,310,211,143,97,]
domain number = 7
============ Train epoch 0 ============
 Site-RealWorld                     | Train Loss: 2.9414 | Train Acc: 0.1429
 Site-Product                       | Train Loss: 1.4741 | Train Acc: 0.9773
 Site-Product                       | Train Loss: 1.4768 | Train Acc: 0.9545
 Site-amazon                        | Train Loss: 1.4305 | Train Acc: 0.8500
 Site-amazon                        | Train Loss: 1.5649 | Train Acc: 0.9143
 Site-amazon                        | Train Loss: 1.5378 | Train Acc: 0.8871
 Site-webcam                        | Train Loss: 1.5266 | Train Acc: 0.9630
 Site-webcam                        | Train Loss: 1.5565 | Train Acc: 0.9444
 Site-Art                           | Train Loss: 1.7209 | Train Acc: 0.8364
 Site-Clipart                       | Train Loss: 1.7850 | Train Acc: 0.7568
Average Train Accuracy: 0.9322
 Site-RealWorld                     | Val  Loss: 1.3151 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.3236 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4828 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5711 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.6397 | Val  Acc: 0.9412
 Site-RealWorld                     | Val  Loss: 1.5395 | Val  Acc: 0.8636
 Site-RealWorld                     | Val  Loss: 1.5020 | Val  Acc: 0.9286
 Site-RealWorld                     | Val  Loss: 1.4496 | Val  Acc: 0.9459
 Site-RealWorld                     | Val  Loss: 1.4295 | Val  Acc: 0.9583
 Site-RealWorld                     | Val  Loss: 1.5460 | Val  Acc: 0.9516
 Site-caltech                       | Val  Loss: 1.4800 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6075 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6121 | Val  Acc: 0.9286
 Site-caltech                       | Val  Loss: 1.5234 | Val  Acc: 0.9500
 Site-caltech                       | Val  Loss: 1.4268 | Val  Acc: 0.9630
 Site-caltech                       | Val  Loss: 1.4832 | Val  Acc: 0.9737
 Site-caltech                       | Val  Loss: 1.5801 | Val  Acc: 0.9623
 Site-Product                       | Val  Loss: 1.4223 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.4389 | Val  Acc: 0.9231
 Site-Product                       | Val  Loss: 1.4261 | Val  Acc: 0.9500
 Site-Product                       | Val  Loss: 1.4612 | Val  Acc: 0.9310
 Site-Product                       | Val  Loss: 1.4915 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.5217 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.6486 | Val  Acc: 0.7826
 Site-amazon                        | Val  Loss: 1.6092 | Val  Acc: 0.8293
 Site-webcam                        | Val  Loss: 1.5794 | Val  Acc: 0.9444
 Site-webcam                        | Val  Loss: 1.5496 | Val  Acc: 0.9167
 Site-Art                           | Val  Loss: 1.8084 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 1.6784 | Val  Acc: 0.8333
Average Valid Accuracy: 0.9314
============ Train epoch 23 ============
 Site-RealWorld                     | Train Loss: 1.5733 | Train Acc: 0.8889
 Site-RealWorld                     | Train Loss: 1.6737 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.3997 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.4621 | Train Acc: 0.9500
 Site-RealWorld                     | Train Loss: 1.4388 | Train Acc: 0.9600
 Site-RealWorld                     | Train Loss: 1.5216 | Train Acc: 0.9697
 Site-RealWorld                     | Train Loss: 1.3882 | Train Acc: 0.9535
 Site-RealWorld                     | Train Loss: 1.4454 | Train Acc: 0.9636
 Site-RealWorld                     | Train Loss: 1.4098 | Train Acc: 0.9444
 Site-RealWorld                     | Train Loss: 1.4242 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.6260 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6387 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.4402 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.5842 | Train Acc: 0.9000
 Site-caltech                       | Train Loss: 1.4807 | Train Acc: 0.9024
 Site-caltech                       | Train Loss: 1.4656 | Train Acc: 0.9649
 Site-caltech                       | Train Loss: 1.4906 | Train Acc: 0.9494
 Site-Product                       | Train Loss: 1.3843 | Train Acc: 0.8462
 Site-Product                       | Train Loss: 1.4473 | Train Acc: 0.9000
 Site-Product                       | Train Loss: 1.5080 | Train Acc: 0.9310
 Site-Product                       | Train Loss: 1.4638 | Train Acc: 0.9545
 Site-Product                       | Train Loss: 1.4092 | Train Acc: 0.9697
 Site-amazon                        | Train Loss: 1.3576 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 1.5420 | Train Acc: 0.8857
 Site-amazon                        | Train Loss: 1.5161 | Train Acc: 0.8710
 Site-webcam                        | Train Loss: 1.5117 | Train Acc: 0.9630
 Site-webcam                        | Train Loss: 1.4935 | Train Acc: 1.0000
 Site-Art                           | Train Loss: 1.7471 | Train Acc: 0.7818
 Site-Clipart                       | Train Loss: 1.7547 | Train Acc: 0.7838
Average Train Accuracy: 0.9364
 Site-RealWorld                     | Val  Loss: 1.2834 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.2393 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4808 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5239 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.5907 | Val  Acc: 0.9412
 Site-RealWorld                     | Val  Loss: 1.4764 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4698 | Val  Acc: 0.8929
 Site-RealWorld                     | Val  Loss: 1.4057 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.3989 | Val  Acc: 0.9583
 Site-RealWorld                     | Val  Loss: 1.5084 | Val  Acc: 0.9194
 Site-caltech                       | Val  Loss: 1.4672 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5269 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5356 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.4952 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.3763 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.4410 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5403 | Val  Acc: 0.9245
 Site-Product                       | Val  Loss: 1.4425 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.3765 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.3705 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.4234 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.4730 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 1.5258 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.6557 | Val  Acc: 0.7826
 Site-amazon                        | Val  Loss: 1.5679 | Val  Acc: 0.8049
 Site-webcam                        | Val  Loss: 1.4792 | Val  Acc: 1.0000
 Site-webcam                        | Val  Loss: 1.5186 | Val  Acc: 0.8611
 Site-Art                           | Val  Loss: 1.7842 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 1.6323 | Val  Acc: 0.7917
Average Valid Accuracy: 0.9460
 Best site-RealWorld                 | Epoch:23 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:23 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:23 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:23 | Val Acc: 0.9231
 Best site-RealWorld                 | Epoch:23 | Val Acc: 0.9412
 Best site-RealWorld                 | Epoch:23 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:23 | Val Acc: 0.8929
 Best site-RealWorld                 | Epoch:23 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:23 | Val Acc: 0.9583
 Best site-RealWorld                 | Epoch:23 | Val Acc: 0.9194
 Best site-caltech                   | Epoch:23 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:23 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:23 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:23 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:23 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:23 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:23 | Val Acc: 0.9245
 Best site-Product                   | Epoch:23 | Val Acc: 1.0000
 Best site-Product                   | Epoch:23 | Val Acc: 1.0000
 Best site-Product                   | Epoch:23 | Val Acc: 1.0000
 Best site-Product                   | Epoch:23 | Val Acc: 1.0000
 Best site-Product                   | Epoch:23 | Val Acc: 0.9545
 Best site-amazon                    | Epoch:23 | Val Acc: 0.8462
 Best site-amazon                    | Epoch:23 | Val Acc: 0.7826
 Best site-amazon                    | Epoch:23 | Val Acc: 0.8049
 Best site-webcam                    | Epoch:23 | Val Acc: 1.0000
 Best site-webcam                    | Epoch:23 | Val Acc: 0.8611
 Best site-Art                       | Epoch:23 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:23 | Val Acc: 0.7917
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 24 ============
 Site-RealWorld                     | Train Loss: 1.5409 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.6099 | Train Acc: 0.9167
 Site-RealWorld                     | Train Loss: 1.3562 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.4280 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.4374 | Train Acc: 0.9200
 Site-RealWorld                     | Train Loss: 1.4896 | Train Acc: 0.9697
 Site-RealWorld                     | Train Loss: 1.3583 | Train Acc: 0.9535
 Site-RealWorld                     | Train Loss: 1.4340 | Train Acc: 0.9636
 Site-RealWorld                     | Train Loss: 1.4928 | Train Acc: 0.9722
 Site-RealWorld                     | Train Loss: 1.3857 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.5762 | Train Acc: 0.9091
 Site-caltech                       | Train Loss: 1.5684 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.4457 | Train Acc: 0.9524
 Site-caltech                       | Train Loss: 1.5763 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.4658 | Train Acc: 0.9024
 Site-caltech                       | Train Loss: 1.4251 | Train Acc: 0.9825
 Site-caltech                       | Train Loss: 1.5050 | Train Acc: 0.9367
 Site-Product                       | Train Loss: 1.3454 | Train Acc: 0.9231
 Site-Product                       | Train Loss: 1.4200 | Train Acc: 0.9500
 Site-Product                       | Train Loss: 1.4619 | Train Acc: 0.9655
 Site-Product                       | Train Loss: 1.4426 | Train Acc: 0.9091
 Site-Product                       | Train Loss: 1.2903 | Train Acc: 0.9545
 Site-amazon                        | Train Loss: 1.3332 | Train Acc: 0.9500
 Site-amazon                        | Train Loss: 1.5171 | Train Acc: 0.8857
 Site-amazon                        | Train Loss: 1.4933 | Train Acc: 0.8387
 Site-webcam                        | Train Loss: 1.5225 | Train Acc: 0.9259
 Site-webcam                        | Train Loss: 1.4733 | Train Acc: 0.9630
 Site-Art                           | Train Loss: 1.6845 | Train Acc: 0.8545
 Site-Clipart                       | Train Loss: 1.7030 | Train Acc: 0.7568
Average Train Accuracy: 0.9349
 Site-RealWorld                     | Val  Loss: 1.2709 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.2374 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.3974 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5330 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.5955 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4938 | Val  Acc: 0.9545
 Site-RealWorld                     | Val  Loss: 1.4366 | Val  Acc: 0.9643
 Site-RealWorld                     | Val  Loss: 1.3944 | Val  Acc: 0.9459
 Site-RealWorld                     | Val  Loss: 1.3911 | Val  Acc: 0.9583
 Site-RealWorld                     | Val  Loss: 1.4872 | Val  Acc: 0.9355
 Site-caltech                       | Val  Loss: 1.5060 | Val  Acc: 0.8571
 Site-caltech                       | Val  Loss: 1.4671 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5382 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.4502 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.3846 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.4047 | Val  Acc: 0.9474
 Site-caltech                       | Val  Loss: 1.5187 | Val  Acc: 0.9623
 Site-Product                       | Val  Loss: 1.4074 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.3399 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.3110 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.3819 | Val  Acc: 0.9655
 Site-Product                       | Val  Loss: 1.4113 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 1.4978 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.5829 | Val  Acc: 0.8261
 Site-amazon                        | Val  Loss: 1.5299 | Val  Acc: 0.8537
 Site-webcam                        | Val  Loss: 1.5172 | Val  Acc: 0.9444
 Site-webcam                        | Val  Loss: 1.4691 | Val  Acc: 0.9722
 Site-Art                           | Val  Loss: 1.7806 | Val  Acc: 0.8056
 Site-Clipart                       | Val  Loss: 1.6440 | Val  Acc: 0.7500
Average Valid Accuracy: 0.9437
============ Train epoch 25 ============
 Site-RealWorld                     | Train Loss: 1.4947 | Train Acc: 0.7778
 Site-RealWorld                     | Train Loss: 1.4974 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.2951 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.3991 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.3662 | Train Acc: 0.9200
 Site-RealWorld                     | Train Loss: 1.4576 | Train Acc: 0.9697
 Site-RealWorld                     | Train Loss: 1.3347 | Train Acc: 0.9302
 Site-RealWorld                     | Train Loss: 1.4113 | Train Acc: 0.9455
 Site-RealWorld                     | Train Loss: 1.4745 | Train Acc: 0.9722
 Site-RealWorld                     | Train Loss: 1.3083 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.5530 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.5118 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.3572 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.5248 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.4163 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.3720 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.4555 | Train Acc: 0.9494
 Site-Product                       | Train Loss: 1.2940 | Train Acc: 1.0000
 Site-Product                       | Train Loss: 1.4236 | Train Acc: 0.9500
 Site-Product                       | Train Loss: 1.4359 | Train Acc: 0.9655
 Site-Product                       | Train Loss: 1.3832 | Train Acc: 0.9545
 Site-Product                       | Train Loss: 1.2814 | Train Acc: 0.9545
 Site-amazon                        | Train Loss: 1.3070 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 1.4740 | Train Acc: 0.8571
 Site-amazon                        | Train Loss: 1.4544 | Train Acc: 0.8710
 Site-webcam                        | Train Loss: 1.4157 | Train Acc: 0.9630
 Site-webcam                        | Train Loss: 1.4766 | Train Acc: 0.9259
 Site-Art                           | Train Loss: 1.6576 | Train Acc: 0.8545
 Site-Clipart                       | Train Loss: 1.6648 | Train Acc: 0.7838
Average Train Accuracy: 0.9414
 Site-RealWorld                     | Val  Loss: 1.2379 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.1989 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4339 | Val  Acc: 1.0000
